time,close,high,low,open,volume
1594949460,29.3000,29.4000,28.6000,28.6000,11873695
1594949520,29.9500,30.0000,29.2500,29.3000,5194976
1594949580,30.6500,30.8000,29.9500,29.9500,5255371
1594949640,29.2000,30.7000,29.2000,30.6500,8815000
1594949700,29.2000,29.5000,28.8500,29.3000,8481960
1594949760,29.4500,29.7000,29.1000,29.2000,4980300
1594949820,28.7500,29.5000,28.7000,29.4500,4590500
1594949880,29.3000,29.3500,28.5000,28.7000,4605491
1594949940,29.1500,29.3500,28.9000,29.3000,2659100
1594950000,29.5000,29.8000,29.1500,29.2000,3745045
1594950060,29.7000,29.7500,29.3500,29.5000,2559500
1594950120,30.0000,30.0000,29.6000,29.7500,2383489
1594950180,29.7000,30.0000,29.6000,30.0000,2994635
1594950240,29.9000,29.9000,29.4000,29.7000,2792000
1594950300,30.2000,30.2000,29.8000,29.8500,4125170
1594950360,30.0000,30.3000,29.9500,30.2000,3111100
1594950420,30.3000,30.4000,29.9500,30.0000,2254250
1594950480,30.1000,30.4000,30.0000,30.3500,2726700
1594950540,29.7500,30.0500,29.7000,30.0500,2249500
1594950600,29.9000,30.0000,29.7000,29.7500,1538700
1594950660,29.7000,29.9500,29.6500,29.9000,1773000
1594950720,29.7500,29.8000,29.4500,29.7500,2302300
1594950780,29.4000,29.7000,29.3000,29.7000,1635200
1594950840,29.3000,29.5500,29.3000,29.4000,1680000
1594950900,29.0500,29.3500,29.0000,29.3000,2219400
1594950960,29.4000,29.4500,28.9500,29.0000,2928500
1594951020,29.5000,29.6000,29.3000,29.4500,1268500
1594951080,29.4500,29.5000,29.1000,29.5000,1434250
1594951140,29.3000,29.4500,29.2000,29.3500,533200
1594951200,29.5500,29.6000,29.3500,29.3500,742000
1594951260,29.4500,29.7000,29.3500,29.5000,1343500
1594951320,29.4500,29.5500,29.3000,29.4500,1003500
1594951380,29.5000,29.6500,29.4000,29.5000,779500
1594951440,29.6500,29.7000,29.4000,29.5000,875400
1594951500,29.8500,29.9000,29.6000,29.6500,1427500
1594951560,29.6500,29.9500,29.6500,29.9000,1272400
1594951620,29.9000,29.9000,29.6500,29.7000,1045401
1594951680,29.9000,29.9500,29.7500,29.9000,1349700
1594951740,29.9500,30.0000,29.8500,29.9000,1472100
1594951800,29.7000,30.0000,29.6000,29.9500,1064500
1594951860,30.1000,30.1000,29.7000,29.7500,3553000
1594951920,30.0000,30.1000,29.8500,30.1000,1765201
1594951980,30.2500,30.2500,30.0000,30.0500,1615884
1594952040,30.1500,30.3000,30.1000,30.2500,1958787
1594952100,30.2500,30.3000,30.1000,30.1500,1363146
1594952160,30.1000,30.3000,30.0500,30.2500,1648355
1594952220,30.0500,30.2000,30.0000,30.1500,1262500
1594952280,30.0500,30.1500,30.0000,30.0500,1355500
1594952340,30.0000,30.0500,29.8000,30.0500,1027000
1594952400,30.0000,30.1000,29.9000,29.9500,431100
1594952460,30.1500,30.2000,30.0000,30.0000,898500
1594952520,30.2000,30.2000,30.1000,30.1500,495500
1594952580,30.1500,30.2500,30.0500,30.2000,1274000
1594952640,30.1000,30.1500,30.0000,30.1500,928500
1594952700,30.1500,30.2000,30.0000,30.1000,688600
1594952760,30.4000,30.4000,30.1000,30.1500,1874500
1594952820,30.5000,30.5000,30.3500,30.4000,1710000
1594952880,30.3000,30.5000,30.2500,30.5000,2494500
1594952940,30.2500,30.3500,30.2000,30.3500,1416800
1594953000,30.1500,30.3000,30.0000,30.3000,1124500
1594953060,30.2000,30.2500,30.1000,30.1500,1127000
1594953120,30.3000,30.3000,30.2000,30.2500,279000
1594953180,30.4000,30.4500,30.2500,30.2500,1027000
1594953240,30.3500,30.4500,30.3000,30.4000,448100
