time,close,high,low,open,volume
1594949460,25190.6992,25190.6992,25142.0605,25142.0605,1635630750
1594949520,25165.5000,25203.1992,25160.7598,25192.9395,96925031
1594949580,25189.8594,25189.8594,25164.0898,25164.0898,68710945
1594949640,25166.2598,25195.9902,25166.2598,25186.1797,95165445
1594949700,25103.8398,25161.1094,25102.2793,25161.1094,73973234
1594949760,25107.5195,25112.6504,25076.9902,25104.6504,72087305
1594949820,25163.3496,25173.9707,25111.7891,25114.7598,73189500
1594949880,25180.5996,25180.5996,25155.7305,25159.9492,60121188
1594949940,25168.9707,25186.8301,25157.3594,25181.6309,68243141
1594950000,25159.0898,25168.4805,25140.6406,25167.8008,64350477
1594950060,25185.1094,25185.1094,25150.5605,25158.0996,59744848
1594950120,25183.2402,25194.9102,25175.5293,25192.0195,44001977
1594950180,25160.7598,25196.7695,25160.7598,25186.4609,52241598
1594950240,25192.3691,25192.3691,25153.6602,25162.6992,58900840
1594950300,25175.9707,25193.0605,25169.9902,25190.0605,43044141
1594950360,25182.9609,25198.2207,25172.8105,25176.2793,58894586
1594950420,25178.6992,25192.0000,25175.2891,25183.1699,59287289
1594950480,25168.1699,25187.3301,25167.2207,25180.9805,50064840
1594950540,25122.2207,25174.6406,25118.2793,25173.6406,64116492
1594950600,25121.7500,25146.3105,25118.0000,25124.0391,45868195
1594950660,25105.1699,25126.1309,25087.2598,25118.3809,54864219
1594950720,25103.2305,25104.8398,25087.8301,25102.8906,42594285
1594950780,25088.2109,25105.6602,25088.2109,25105.6602,61349688
1594950840,25077.3301,25093.5000,25075.5996,25088.6602,50910359
1594950900,25056.5000,25077.3203,25050.3301,25076.1309,65681000
1594950960,25097.0703,25097.0703,25055.3301,25055.3301,88512141
1594951020,25093.2695,25103.8008,25090.0703,25096.1504,39382945
1594951080,25103.8398,25103.8398,25084.2305,25093.7793,29577316
1594951140,25127.3496,25127.3496,25094.6992,25098.9707,43538836
1594951200,25118.3809,25131.1602,25116.5605,25127.8398,27135939
1594951260,25119.5801,25134.1992,25115.8301,25128.5801,72788102
1594951320,25107.6309,25125.6797,25103.9199,25122.2207,44273539
1594951380,25093.3105,25109.0703,25093.3105,25106.6504,40406742
1594951440,25130.0098,25130.5195,25094.2207,25094.2207,33636875
1594951500,25142.0605,25150.2500,25126.1094,25130.5293,43111945
1594951560,25139.4609,25148.0508,25135.0898,25143.4004,36178711
1594951620,25157.6191,25157.6191,25135.6895,25138.9199,49585063
1594951680,25150.5000,25160.5898,25147.1602,25160.5898,42406949
1594951740,25156.9297,25159.3105,25148.0195,25150.4492,29479287
1594951800,25154.7598,25159.6602,25151.8008,25154.9199,35047559
1594951860,25162.3398,25170.9199,25156.3398,25159.5293,40938820
1594951920,25168.6797,25170.8398,25162.1602,25162.1602,39552395
1594951980,25182.5293,25188.6504,25167.1191,25172.9395,70486570
1594952040,25174.3301,25186.6602,25168.0293,25183.9805,53305781
1594952100,25179.3809,25181.2695,25167.4395,25174.5801,45284727
1594952160,25181.3008,25185.9805,25175.4902,25178.6992,33875391
1594952220,25156.2695,25185.6094,25155.7305,25180.8809,42052957
1594952280,25166.5996,25172.4395,25157.0000,25157.0000,43359305
1594952340,25177.0996,25182.2109,25165.7109,25169.1094,52575457
1594952400,25173.1406,25177.3691,25167.5605,25177.3105,35077766
1594952460,25185.6797,25186.4199,25169.8301,25171.7695,67718477
1594952520,25188.3594,25193.6094,25180.2500,25183.2402,48436238
1594952580,25179.8105,25192.9395,25178.2891,25186.0801,49866195
1594952640,25191.2305,25191.5508,25178.5000,25180.4492,51051691
1594952700,25204.8906,25208.9805,25185.6309,25191.2305,52168016
1594952760,25214.8105,25221.3691,25206.7500,25210.2109,45206961
1594952820,25221.3691,25227.1895,25219.6191,25219.6191,44499613
1594952880,25218.8594,25231.2793,25218.4395,25223.5996,43158398
1594952940,25223.3594,25234.8691,25219.1094,25222.6406,47383270
1594953000,25239.6797,25241.0508,25227.4102,25227.4102,35288094
1594953060,25222.2891,25236.9199,25221.0508,25235.5898,65156922
1594953120,25238.8203,25247.6699,25220.5898,25220.5898,42469586
1594953180,25252.6094,25254.6699,25239.8301,25242.4492,39875426
1594953240,25250.3809,25263.8809,25245.1602,25252.1797,47441797
1594953300,25253.0996,25257.0605,25245.2695,25256.1309,40886535
1594953360,25258.3301,25263.9707,25253.7598,25256.2695,40825621
1594953420,25250.6094,25259.9805,25248.9004,25257.8691,40557855
1594953480,25217.8301,25251.3105,25217.8301,25251.3105,35980266
1594953540,25216.7500,25232.5000,25213.4902,25220.0098,35865457
1594953600,25206.5195,25219.6406,25206.5195,25211.3008,40760738
1594953660,25211.0293,25218.5508,25208.2500,25212.3691,54201180
1594953720,25206.1797,25216.7500,25205.3691,25211.0293,28091000
1594953780,25190.1992,25207.1309,25189.3906,25207.1309,30186105
1594953840,25191.3008,25200.5703,25188.4199,25189.7207,31583611
1594953900,25189.3301,25193.0195,25182.7305,25187.3105,33554000
1594953960,25191.0898,25196.9707,25185.3594,25186.7598,22516023
1594954020,25190.2305,25193.4805,25182.3301,25193.4805,25692576
1594954080,25193.4199,25197.7695,25182.4805,25188.3691,41813098
1594954140,25202.2207,25207.2305,25188.5898,25192.5898,49912477
1594954200,25199.7598,25205.4707,25195.8809,25199.3398,25131063
1594954260,25191.6797,25205.9199,25191.1797,25202.0000,34749438
1594954320,25182.4395,25194.0195,25178.7305,25191.6797,32089531
1594954380,25155.1504,25180.4102,25150.6895,25180.4102,46867496
1594954440,25166.5996,25174.6895,25153.4902,25153.4902,30039443
1594954500,25152.4902,25166.3496,25144.9004,25166.3496,27177846
1594954560,25155.3594,25165.2793,25149.4492,25149.4492,28222834
1594954620,25170.3809,25172.9609,25155.2109,25155.3906,25273961
1594954680,25176.3691,25178.2305,25167.1406,25170.1406,39202953
1594954740,25182.1602,25185.5195,25171.7305,25176.4902,25752654
1594954800,25170.1504,25193.2598,25167.0391,25186.7402,34342680
1594954860,25163.3691,25176.0605,25163.3691,25167.6895,30614451
1594954920,25150.5098,25165.7695,25150.5098,25158.0801,32541385
1594954980,25153.1191,25156.4609,25147.3398,25150.1699,30658900
1594955040,25149.9395,25157.2109,25141.9609,25153.6797,20640545
