time,close,high,low,open,volume
1595381460,25564.3008,25575.2500,25530.3398,25575.2500,438184625
1595381520,25510.3301,25584.4707,25510.3301,25568.7598,123181836
1595381580,25514.5098,25545.8691,25510.6309,25516.3301,78321195
1595381640,25533.5098,25533.5098,25513.8301,25513.8301,70079438
1595381700,25561.3105,25561.3105,25536.0605,25536.0605,90557141
1595381760,25547.6992,25579.1309,25547.6992,25561.2109,74400367
1595381820,25534.3906,25554.0801,25524.4004,25546.5703,62802898
1595381880,25537.5996,25552.0703,25536.0801,25537.6504,59229336
1595381940,25530.9199,25541.5605,25525.9609,25535.0703,59408813
1595382000,25514.5508,25529.1191,25501.3691,25529.1191,76374070
1595382060,25495.6406,25515.1895,25493.0703,25505.3301,74449844
1595382120,25500.4199,25502.8906,25488.0195,25492.6094,66265898
1595382180,25495.2207,25508.0898,25492.5801,25499.4492,47632852
1595382240,25524.9902,25533.2598,25492.5508,25492.5508,60304199
1595382300,25519.8398,25528.8809,25516.2207,25525.0098,54174664
1595382360,25510.9805,25520.3008,25505.0898,25520.3008,53773254
1595382420,25531.0508,25537.0098,25508.0000,25511.6699,56764238
1595382480,25554.4199,25554.4199,25528.5098,25528.5098,56515578
1595382540,25562.8594,25567.7793,25554.4199,25556.2207,68240180
1595382600,25572.2891,25572.2891,25558.0898,25562.6406,59595070
1595382660,25553.9102,25575.1094,25553.9102,25568.5293,49533254
1595382720,25570.0996,25570.0996,25545.7207,25556.7402,62366582
1595382780,25568.4609,25575.9492,25554.4199,25569.5898,67019344
1595382840,25578.1602,25582.2891,25567.6699,25571.3906,52589234
1595382900,25587.4707,25594.7402,25574.4805,25577.9395,46066902
1595382960,25592.5801,25595.1094,25587.5898,25587.5898,60729230
1595383020,25606.0391,25606.0391,25590.7402,25593.7402,50529816
1595383080,25611.5898,25613.5293,25602.7402,25607.8496,55398004
1595383140,25598.8496,25614.6602,25598.8496,25610.9297,50552625
1595383200,25611.0195,25611.0195,25590.1992,25595.5391,46378555
1595383260,25620.1191,25621.7305,25610.8105,25610.8105,37579594
1595383320,25612.8906,25623.3496,25606.0801,25618.8105,38449359
1595383380,25634.2793,25635.7402,25601.9707,25612.0391,64760473
1595383440,25642.2598,25650.7402,25637.7891,25638.6309,72859781
1595383500,25648.8301,25655.3594,25640.0703,25640.0703,75656609
1595383560,25638.3809,25655.0801,25638.3809,25649.0996,43440367
1595383620,25642.3496,25648.6992,25632.5996,25636.7500,42721012
1595383680,25648.6406,25651.0703,25637.9199,25644.5391,41877066
1595383740,25668.4707,25668.4707,25656.5703,25659.4199,64955195
1595383800,25637.6406,25672.9004,25636.6309,25668.4707,53838590
1595383860,25637.8594,25645.6602,25631.8008,25638.7793,49454816
1595383920,25639.5195,25650.2109,25636.2402,25640.9492,49703977
1595383980,25627.8008,25648.6699,25627.8008,25641.2109,42353160
1595384040,25634.7402,25637.1309,25622.4609,25627.4609,30435373
1595384100,25641.6406,25641.6406,25628.5605,25634.8203,36109762
1595384160,25662.0000,25662.0000,25637.4102,25641.3301,66472242
1595384220,25662.9395,25671.7109,25662.2891,25662.9902,32341699
1595384280,25662.4395,25666.2402,25652.7305,25664.7500,45659227
1595384340,25662.3398,25666.3203,25654.3398,25662.7793,45301371
1595384400,25670.8203,25677.3906,25658.3105,25658.5391,45781438
1595384460,25685.0391,25687.8691,25672.4395,25672.4395,54393227
1595384520,25704.0605,25707.1504,25682.3496,25689.2891,61241949
1595384580,25716.0801,25717.6094,25699.7695,25706.5000,58489582
1595384640,25704.8398,25716.3105,25697.0996,25716.3105,81775398
1595384700,25725.1094,25725.1094,25701.0605,25701.0605,57818324
1595384760,25738.7500,25740.1309,25717.4395,25717.4395,44040461
1595384820,25736.8906,25746.7402,25735.2207,25735.9707,65773109
1595384880,25744.6406,25748.2793,25737.1309,25738.6602,46501539
1595384940,25750.2793,25753.2109,25738.9297,25742.8906,37107637
1595385000,25762.9102,25769.3906,25750.3008,25751.3008,44450371
1595385060,25742.3398,25763.2891,25738.2598,25763.2891,42393223
1595385120,25738.4395,25752.4102,25738.4395,25742.1094,33682855
1595385180,25735.9609,25745.7109,25735.9609,25738.9609,48644426
1595385240,25725.7891,25740.9609,25725.7891,25736.9102,79179297
1595385300,25711.4609,25726.8203,25710.0391,25723.2402,38252645
1595385360,25710.2500,25714.3906,25702.2109,25709.9492,37083813
1595385420,25705.2500,25709.7305,25700.6309,25709.7305,43640254
1595385480,25712.5996,25719.0391,25701.1699,25704.7891,36424285
1595385540,25715.8594,25716.1602,25706.8496,25714.0195,31304420
1595385600,25721.7598,25725.1797,25709.9395,25718.2109,40776914
1595385660,25714.5098,25722.6699,25712.3809,25722.2891,39986219
1595385720,25726.4297,25726.4297,25714.1992,25714.1992,52752676
1595385780,25740.0098,25743.2305,25723.1309,25723.1309,69692859
1595385840,25740.9707,25742.6191,25734.2109,25740.4004,42641234
1595385900,25755.2402,25758.1309,25744.4297,25744.8809,35078473
1595385960,25757.8301,25762.2793,25751.9102,25754.1309,37619875
1595386020,25768.7305,25769.9805,25751.6895,25755.3008,33556418
1595386080,25763.6094,25766.8809,25751.8594,25764.4199,29771773
1595386140,25737.4707,25767.2305,25735.3105,25757.4102,40522922
1595386200,25749.4199,25749.4199,25739.0195,25745.6602,38584051
1595386260,25776.4609,25776.4609,25749.5605,25749.5605,48481883
1595386320,25762.9902,25779.6602,25760.3301,25778.2598,46289531
1595386380,25759.6309,25771.9102,25755.2402,25761.4902,34526102
1595386440,25736.0996,25760.8301,25736.0996,25760.0996,40031676
1595386500,25745.1895,25755.0996,25736.3691,25738.4199,36661219
1595386560,25751.3301,25756.8398,25738.4199,25740.5996,41777801
1595386620,25750.9102,25753.7305,25744.3691,25752.1406,35582008
1595386680,25750.8906,25757.5098,25749.0391,25750.9199,39116625
1595386740,25736.7207,25749.6699,25736.7207,25749.1309,47187371
1595386800,25750.0000,25755.1504,25737.9395,25737.9395,55722313
1595386860,25737.0801,25766.2305,25731.9805,25753.3301,37055789
1595386920,25731.5605,25738.7500,25727.8301,25737.2695,42959207
1595386980,25741.4102,25743.6602,25732.8105,25734.6895,32952227
1595387040,25727.4199,25744.9102,25727.1992,25741.7207,52730500
1595387100,25730.4902,25735.6602,25724.2598,25727.9004,56469543
1595387160,25729.6797,25736.4805,25720.7305,25730.3691,28552707
1595387220,25732.8809,25736.4492,25725.8809,25729.4492,36658676
1595387280,25736.7891,25738.0293,25727.8809,25730.9199,32622836
1595387340,25728.8809,25739.4902,25720.1309,25736.7598,30775992
1595387400,25693.0391,25728.9805,25693.0000,25728.9805,49222191
1595387460,25686.8496,25705.8594,25686.8496,25699.1191,42157648
1595387520,25702.3906,25704.2891,25688.2500,25689.8496,37081699
1595387580,25696.1504,25713.2500,25695.1406,25702.3906,37453699
1595387640,25689.5508,25701.6191,25687.6094,25694.0098,39374965
1595387700,25687.1094,25694.2207,25682.2598,25689.5508,25234580
1595387760,25708.6094,25708.6094,25683.3496,25687.1094,30979285
1595387820,25706.2402,25712.1992,25701.6992,25708.6094,28591631
1595387880,25692.1191,25708.5508,25692.1191,25707.2305,65173539
1595387940,25706.9199,25709.7109,25697.6797,25697.8496,39811168
1595388000,25694.6406,25707.5605,25686.6406,25707.5605,27242195
1595388060,25682.0098,25700.3691,25680.2598,25695.5195,25385746
1595388120,25688.4102,25688.4102,25677.4004,25682.6504,27337338
1595388180,25688.7109,25698.7207,25684.7598,25688.5293,33563703
1595388240,25670.4492,25684.2695,25667.7793,25684.2695,35071234
1595388300,25665.1797,25672.1797,25660.5801,25670.4492,32740752
1595388360,25653.6699,25666.8203,25648.8203,25666.2598,26949102
1595388420,25660.8301,25661.9004,25646.9707,25658.9004,73183703
1595388480,25652.6191,25661.5391,25649.5605,25658.0508,42551859
1595388540,25645.7207,25661.0801,25645.7207,25649.6191,37686359
1595388600,25642.5000,25656.9395,25642.5000,25645.7207,39816691
1595388660,25632.6406,25645.5996,25627.1797,25642.8301,59696512
1595388720,25626.3496,25638.6699,25626.3496,25630.2891,32217654
1595388780,25632.1309,25636.9492,25625.4707,25626.4707,25595930
1595388840,25625.0898,25635.5605,25624.8691,25630.5898,32089289
1595388900,25630.6699,25634.4004,25623.3691,25625.3906,23730240
1595388960,25631.4492,25635.9004,25628.2402,25630.1309,29586502
1595389020,25642.3906,25644.3301,25632.3496,25632.3496,39644785
1595389080,25643.1504,25648.7305,25637.9707,25640.5391,22088398
1595389140,25636.6504,25644.0801,25635.6992,25641.7402,28196334
1595389200,25645.3203,25647.5000,25636.4707,25638.5703,38059109
1595389260,25650.3691,25650.3691,25639.0293,25639.8203,30807342
1595389320,25647.5703,25651.1992,25640.8496,25640.8496,32039404
1595389380,25652.6895,25657.1895,25646.4199,25650.6895,25871193
1595389440,25644.0293,25652.9707,25642.0996,25645.0293,31562678
1595389500,25659.4707,25659.8105,25647.3906,25650.1699,23129666
1595389560,25654.8008,25667.3398,25654.8008,25658.6895,27321502
1595389620,25648.2402,25651.0605,25643.0508,25650.9492,16841314
1595389680,25653.0293,25653.9102,25647.3398,25649.4395,29032104
1595389740,25652.3691,25661.9395,25650.7402,25653.3496,23978322
1595389800,25645.5195,25658.7695,25645.5195,25654.5391,24393896
1595389860,25644.4707,25656.4297,25640.8398,25646.2402,26646199
1595389920,25644.3301,25652.9492,25640.2207,25645.9805,19179914
1595389980,25642.7500,25646.5391,25639.0195,25643.5703,21252301
1595390040,25642.1504,25648.1191,25640.8105,25644.3301,26122986
1595390100,25647.6504,25652.4609,25642.6797,25642.6797,17038627
1595390160,25650.5195,25650.5195,25642.2793,25644.0801,25183461
1595390220,25648.5000,25654.5098,25643.6895,25650.2695,23056734
1595390280,25655.8906,25662.3809,25649.2402,25649.2402,20040586
1595390340,25649.3809,25660.7695,25647.8906,25654.2598,15356962
1595390400,25655.8809,25659.6699,25649.3496,25651.8203,30422885
1595394060,25584.3691,25655.8809,25580.0801,25655.8809,136661938
1595394120,25534.1309,25578.8301,25534.1309,25578.6895,125738641
1595394180,25572.3008,25572.3008,25534.1406,25534.1406,41559988
1595394240,25584.3105,25586.8105,25571.6094,25572.5391,37374203
1595394300,25587.5898,25597.8594,25585.7402,25587.5508,30222783
1595394360,25584.6895,25590.8496,25580.8301,25587.1504,32093814
1595394420,25559.2695,25588.3105,25550.9199,25588.3105,36471012
1595394480,25537.2109,25557.0996,25536.9004,25555.5195,43625566
1595394540,25545.2305,25545.5703,25533.8594,25536.5801,22892072
1595394600,25555.8203,25555.8203,25543.4902,25545.0508,21960760
1595394660,25546.4199,25558.1094,25546.2891,25550.5703,21605609
1595394720,25569.3008,25571.3008,25546.9707,25546.9707,28050715
1595394780,25564.6191,25572.2402,25561.5391,25568.9707,26092217
1595394840,25557.1191,25567.9199,25556.8691,25563.9492,28016752
1595394900,25563.7500,25563.7500,25554.4297,25557.2207,23159238
1595394960,25572.9902,25572.9902,25561.4199,25563.1309,25619572
1595395020,25574.8496,25575.6406,25565.0391,25569.5293,22432299
1595395080,25578.6504,25579.2891,25570.0898,25575.8008,22958117
1595395140,25588.2305,25589.4395,25578.9102,25582.4707,37245711
1595395200,25594.7305,25596.8398,25584.1504,25588.6699,29752430
1595395260,25591.2598,25605.1191,25591.2598,25595.0703,34359102
1595395320,25595.2207,25602.3203,25589.1406,25591.7402,28102461
1595395380,25597.0508,25601.6699,25588.5391,25594.7598,21613191
1595395440,25591.8105,25597.5801,25584.7207,25592.2695,16795404
1595395500,25593.5508,25598.9609,25588.7598,25589.8594,41064668
1595395560,25585.2598,25597.0098,25581.7695,25589.7109,34613063
1595395620,25588.7402,25588.7402,25578.4492,25580.6309,28064621
1595395680,25593.4199,25596.3008,25580.0000,25591.1191,24884824
1595395740,25593.1094,25593.1094,25582.1797,25591.5000,22018475
1595395800,25573.0391,25594.5000,25571.4199,25593.4492,28196434
1595395860,25564.2207,25575.6309,25564.2207,25568.2695,23759422
1595395920,25564.1699,25564.6895,25553.0703,25562.0898,35978965
1595395980,25550.9492,25567.5293,25550.9492,25567.2793,25973654
1595396040,25539.4102,25556.1504,25536.4609,25551.1191,41296250
1595396100,25534.3496,25543.5391,25531.6309,25538.3301,44403934
1595396160,25531.1992,25539.9199,25529.5801,25536.0801,43953520
1595396220,25534.0391,25537.4492,25525.9492,25531.4199,27179340
1595396280,25528.9102,25536.7793,25525.9297,25531.9395,26335281
1595396340,25528.9902,25536.5000,25523.4297,25523.4297,19712670
1595396400,25513.3105,25530.1094,25513.3105,25529.3809,25395418
1595396460,25507.5508,25517.9102,25507.0996,25514.0000,22989795
1595396520,25508.0000,25521.3496,25507.3105,25507.5508,27519262
1595396580,25503.5801,25508.5098,25498.6992,25508.5098,48780004
1595396640,25507.7793,25519.2305,25502.7891,25503.7891,25101041
1595396700,25517.0801,25519.1406,25500.9297,25507.9902,20160822
1595396760,25530.9902,25533.8809,25512.7109,25519.3203,33703051
1595396820,25528.4707,25537.9199,25521.4102,25525.0801,22880688
1595396880,25534.7793,25540.0098,25529.1094,25529.1094,24046471
1595396940,25529.8398,25536.8496,25528.3105,25531.6504,21323029
1595397000,25548.2207,25553.0098,25527.4707,25527.4707,23637055
1595397060,25548.1309,25553.8496,25542.0801,25542.8496,25281443
1595397120,25539.3398,25550.4199,25537.8398,25547.3906,31464225
1595397180,25549.0898,25556.9707,25547.0195,25547.0195,25344295
1595397240,25551.3105,25560.1309,25551.3105,25551.5703,30166109
1595397300,25549.5801,25560.0996,25549.5801,25550.3398,26984955
1595397360,25547.8301,25555.3008,25547.1504,25549.1309,19547729
1595397420,25545.3008,25553.9199,25541.8008,25548.3105,25740801
1595397480,25540.1309,25547.8594,25538.9004,25545.6309,24264992
1595397540,25531.1504,25537.8906,25528.3496,25532.3203,27224885
1595397600,25532.7695,25536.3398,25528.8809,25533.9395,23546779
1595397660,25531.3906,25537.4395,25529.6309,25533.1797,31872506
1595397720,25529.6504,25533.4102,25523.2500,25531.6797,28563832
1595397780,25544.8301,25552.1094,25529.3496,25533.3301,30972447
1595397840,25543.4102,25553.2500,25543.4102,25545.2500,19413568
1595397900,25557.7402,25557.7402,25540.0605,25543.8203,29873512
1595397960,25561.2207,25561.2207,25552.3008,25557.8398,26414443
1595398020,25557.3398,25562.8809,25555.6191,25560.7598,17250150
1595398080,25558.0703,25562.9492,25554.6309,25558.0605,58578445
1595398140,25550.9199,25565.7402,25545.2793,25563.3398,25664701
1595398200,25544.3906,25550.8203,25535.5801,25550.8203,36899449
1595398260,25538.0605,25545.8008,25535.0293,25538.8906,24061600
1595398320,25549.8301,25554.4492,25542.4707,25542.4707,36026258
1595398380,25538.5703,25552.6504,25538.5703,25549.8398,29654369
1595398440,25549.7109,25550.3691,25539.4102,25547.6895,19946811
1595398500,25556.6602,25557.8809,25542.4805,25548.7891,18591770
1595398560,25549.9102,25559.1895,25546.8809,25554.6191,22590160
1595398620,25551.3008,25554.4004,25543.3809,25547.0801,22254080
1595398680,25538.5898,25554.1406,25534.9609,25546.0098,27526271
1595398740,25542.7793,25550.3301,25536.2207,25536.9297,28370711
1595398800,25540.4102,25552.6406,25540.2109,25547.3594,30622277
1595398860,25541.5391,25551.5508,25541.0195,25543.8398,23287086
1595398920,25550.7793,25551.7402,25539.5391,25542.8008,24344359
1595398980,25549.9102,25550.3809,25543.6309,25550.3008,30182230
1595399040,25549.2598,25555.6406,25543.4609,25549.2695,43734836
1595399100,25532.8906,25551.8301,25529.3203,25551.8301,39349816
1595399160,25529.3906,25538.8105,25528.4492,25533.3203,28577586
1595399220,25525.5996,25536.8691,25520.6191,25529.9492,23841855
1595399280,25525.3203,25530.3691,25519.5605,25523.3594,22913850
1595399340,25513.5996,25527.4707,25513.5996,25527.4707,19581588
1595399400,25519.1992,25529.6992,25512.6602,25513.9492,24440389
1595399460,25525.5703,25525.5703,25516.0605,25519.3105,25375682
1595399520,25524.4609,25530.9492,25521.1895,25522.6602,24186400
1595399580,25520.0703,25529.8301,25517.2207,25522.6797,17446623
1595399640,25524.1895,25527.1504,25516.6699,25521.7207,21756023
