time,close,high,low,open,volume
1595467860,245.4000,245.4000,244.6000,245.0000,1922100
1595467920,245.6000,245.8000,245.2000,245.4000,562500
1595467980,246.2000,246.2000,245.8000,246.0000,430900
1595468040,246.2000,246.4000,246.0000,246.2000,190162
1595468100,246.4000,246.6000,246.0000,246.2000,261000
1595468160,246.6000,246.6000,246.2000,246.6000,225400
1595468220,246.2000,246.6000,245.8000,246.4000,437400
1595468280,246.2000,246.4000,245.8000,246.0000,247350
1595468340,246.8000,246.8000,246.4000,246.4000,286200
1595468400,246.8000,247.0000,246.6000,246.8000,230402
1595468460,247.0000,247.0000,246.6000,246.8000,252500
1595468520,247.2000,247.2000,246.8000,247.0000,262705
1595468580,247.0000,247.2000,247.0000,247.2000,219800
1595468640,247.0000,247.2000,246.8000,247.2000,384100
1595468700,247.4000,247.4000,246.8000,247.0000,353200
1595468760,247.4000,247.8000,247.2000,247.4000,332700
1595468820,247.8000,247.8000,247.2000,247.4000,107900
1595468880,248.0000,248.0000,247.6000,247.8000,251315
1595468940,247.2000,248.0000,247.0000,248.0000,490895
1595469000,247.4000,247.4000,247.2000,247.2000,60500
1595469060,247.4000,247.4000,247.2000,247.4000,101200
1595469120,247.6000,247.6000,247.2000,247.4000,244200
1595469180,247.2000,247.6000,247.0000,247.6000,187400
1595469240,247.0000,247.4000,247.0000,247.2000,203400
1595469300,247.2000,247.2000,247.0000,247.2000,100400
1595469360,247.4000,247.4000,247.0000,247.0000,134301
1595469420,247.2000,247.4000,247.2000,247.4000,99400
1595469480,247.2000,247.2000,247.0000,247.2000,67200
1595469540,247.4000,247.4000,247.0000,247.2000,191500
1595469600,247.0000,247.4000,247.0000,247.2000,72700
1595469660,246.6000,247.2000,246.4000,247.2000,242800
1595469720,246.4000,246.6000,246.2000,246.6000,92800
1595469780,246.6000,246.6000,246.2000,246.4000,130600
1595469840,246.6000,246.6000,246.4000,246.6000,81000
1595469900,246.4000,246.6000,246.2000,246.4000,71000
1595469960,246.4000,246.4000,246.2000,246.4000,34600
1595470020,245.6000,246.4000,245.6000,246.2000,209600
1595470080,245.6000,245.8000,245.4000,245.6000,99500
1595470140,245.8000,245.8000,245.6000,245.6000,50100
1595470200,245.8000,246.0000,245.6000,245.6000,140600
1595470260,245.6000,245.8000,245.4000,245.8000,115600
1595470320,245.8000,245.8000,245.4000,245.6000,96702
1595470380,245.4000,245.8000,245.4000,245.6000,59400
1595470440,245.4000,245.8000,245.4000,245.4000,92400
1595470500,245.2000,245.6000,245.2000,245.4000,139900
1595470560,245.2000,245.4000,245.0000,245.4000,140100
1595470620,245.6000,245.6000,245.2000,245.2000,239400
1595470680,245.6000,245.6000,245.4000,245.4000,74800
1595470740,245.6000,245.6000,245.2000,245.6000,116700
1595470800,245.4000,245.6000,245.2000,245.4000,24300
1595470860,245.2000,245.4000,245.0000,245.4000,115800
1595470920,245.0000,245.4000,245.0000,245.0000,114200
1595470980,244.6000,245.2000,244.6000,245.2000,479400
1595471040,244.8000,245.0000,244.6000,244.6000,49404
1595471100,244.4000,244.8000,244.2000,244.8000,99400
1595471160,244.0000,244.2000,243.8000,244.2000,222600
1595471220,244.2000,244.4000,243.8000,244.0000,54100
1595471280,244.2000,244.4000,244.0000,244.2000,40163
1595471340,244.0000,244.2000,243.8000,244.0000,87300
1595471400,244.0000,244.2000,243.8000,244.0000,91810
1595471460,244.4000,244.4000,243.8000,244.0000,68001
1595471520,245.0000,245.0000,244.2000,244.4000,103200
1595471580,244.6000,245.2000,244.4000,245.0000,71800
1595471640,245.0000,245.0000,244.6000,244.8000,32300
1595471700,245.0000,245.4000,244.8000,245.0000,146700
1595471760,244.4000,245.0000,244.2000,245.0000,117500
1595471820,243.8000,244.4000,243.8000,244.2000,164800
1595471880,244.4000,244.6000,244.0000,244.0000,84000
1595471940,244.2000,244.4000,244.0000,244.4000,31600
1595472000,243.8000,244.2000,243.8000,244.0000,45600
1595472060,243.6000,244.0000,243.6000,244.0000,113300
1595472120,243.4000,243.6000,243.2000,243.6000,79500
1595472180,242.2000,243.4000,242.0000,243.4000,205800
1595472240,242.8000,243.2000,242.0000,242.2000,223000
1595472300,242.8000,243.0000,242.4000,242.8000,69400
1595472360,243.0000,243.2000,242.8000,242.8000,72700
1595472420,242.8000,243.4000,242.8000,243.2000,113200
1595472480,243.0000,243.0000,242.6000,242.8000,94600
1595472540,243.0000,243.0000,242.8000,243.0000,42400
1595472600,243.0000,243.2000,242.8000,243.0000,67800
1595472660,242.8000,243.2000,242.8000,243.0000,69300
1595472720,242.4000,242.8000,242.4000,242.8000,67100
